OTU	MQ180615-57	MQ181108-127	MQ180831-130	MQ181108-123	MQ171106-92	MQ181108-140	MQ181108-124	MQ181221-119	MQ171215-156	MQ181108-118	MQ181108-130	MQ181108-136	MQ181221-116	MQ181221-114	MQ171129-75	MQ181108-119	MQ171129-106	MQ181108-138	MQ181221-118	MQ171106-87	MQ181108-122	MQ181108-120	MQ181108-134	MQ181108-133	MQ180525-285	MQ181108-125	MQ181108-135	MQ181108-141	MQ181108-132	MQ181221-113	MQ181108-139	MQ181108-126	MQ181108-137	MQ181221-117	MQ180212-184	MQ180819-22	MQ181108-131	MQ171215-93	MQ181221-111	MQ181221-112	MQ181108-128	MQ180801-286	MQ180615-71	MQ181221-115	MQ181108-129	MQ181108-121	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_142	310	0	56	0	726	169	0	0	122	0	1	1	0	0	88	0	111	0	3	157	0	0	1	0	64	0	0	0	2	0	3	0	0	1	79	143	0	147	0	0	0	80	165	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__Tetrasphaera	s__
OTU_2764	6	0	2	0	18	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	6	0	0	0	k__Bacteria	p__Spirochaetae	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__Sphaerochaeta	s__
OTU_1969	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	0	0	0	k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__OPB56	g__	s__
OTU_2514	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Leptolinea	s__
OTU_126	334	0	74	0	597	177	0	0	113	0	0	0	0	0	78	0	103	0	0	132	0	0	0	0	124	0	0	0	2	0	1	0	0	0	81	127	0	104	0	0	0	102	178	0	0	0	k__Bacteria	p__Cloacimonetes	c__W5	o__Unknown Order	f__Unknown Family	g__HAW-RM37	s__
OTU_1755	14	0	3	0	39	3	0	0	3	0	0	0	0	0	4	0	2	0	0	8	0	0	0	0	3	0	0	0	0	0	1	0	0	0	6	10	0	3	0	0	0	2	6	0	0	0	k__Bacteria	p__Hydrogenedentes	c__	o__	f__	g__	s__
OTU_775	21	0	4	0	64	7	0	0	9	0	0	0	0	0	3	0	3	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	14	0	9	0	0	0	7	7	0	0	0	k__Bacteria	p__Acidobacteria	c__Acidobacteria	o__Subgroup 6	f__	g__	s__
OTU_2768	0	0	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Acetobacterium	s__
OTU_404	47	0	11	0	137	49	0	3	25	0	0	0	0	5	17	0	28	0	0	30	0	0	0	0	18	0	0	0	0	2	0	0	0	1	14	33	0	31	0	2	0	19	28	5	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	g__Tetrasphaera	s__
OTU_2366	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Thermoactinomyces	s__
OTU_1733	5	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Microthricaceae	g__	s__
OTU_1316	3	0	0	0	10	2	0	0	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	3	0	0	0	k__Bacteria	p__Chloroflexi	c__TK10	o__	f__	g__	s__
OTU_3186	5	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Unassigned						
OTU_1164	1	0	0	0	12	3	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	0	2	1	0	0	0	k__Bacteria	p__SHA-109	c__	o__	f__	g__	s__
OTU_2482	3	0	1	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Family XIII	g__Anaerovorax	s__
OTU_1462	7	0	5	0	44	8	0	0	4	0	0	0	0	0	6	0	3	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	11	0	5	0	0	0	11	10	0	0	0	k__Bacteria	p__Chloroflexi	c__WCHB1-50	o__	f__	g__	s__
OTU_959	17	0	5	0	35	6	0	0	6	0	0	0	0	0	4	0	5	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	3	11	0	4	0	0	0	3	5	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
OTU_1631	0	0	0	0	4	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__CL500-29 marine group	s__
OTU_1977	2	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhizobacter	s__
OTU_1716	4	0	1	0	16	4	0	0	2	0	0	0	0	0	4	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	2	0	0	0	0	k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	g__uncultured	s__
OTU_1430	2	0	1	0	12	7	0	0	4	0	0	0	0	0	5	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	8	0	4	0	0	0	8	7	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__uncultured	s__
OTU_2356	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Saccharibacteria	c__Unknown Class	o__Unknown Order	f__SBR2060	g__SBR2113	s__
OTU_2427	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	g__Desulfomonile	s__
OTU_1283	5	0	2	0	11	3	0	0	1	0	0	0	0	0	1	0	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	5	0	0	0	k__Bacteria	p__Chloroflexi	c__Caldilineae	o__Caldilineales	f__Caldilineaceae	g__uncultured	s__
OTU_1836	3	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	1	0	0	k__Bacteria	p__Chlorobi	c__Chlorobia	o__Chlorobiales	f__SJA-28	g__K2-30-37	s__
OTU_3205	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Rhodopirellula	s__
OTU_1294	15	0	1	0	23	3	0	0	3	0	0	0	0	0	3	0	2	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	4	0	5	0	0	0	2	5	0	0	0	k__Bacteria	p__Chloroflexi	c__SJA-15	o__	f__	g__	s__
OTU_149	792	0	149	0	1646	397	0	0	364	0	0	1	0	0	249	0	263	0	1	444	0	0	0	0	327	0	0	0	2	0	5	0	0	0	209	359	0	379	0	0	0	262	374	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Gracilibacteraceae	g__uncultured	s__
OTU_593	20	0	2	0	39	9	0	0	5	0	0	0	0	0	1	0	7	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	9	0	5	0	0	0	4	11	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Novosphingobium	s__
OTU_120	441	0	87	0	724	187	1	0	109	0	0	0	0	2	97	0	146	0	2	157	0	0	0	0	167	0	1	0	1	0	2	0	0	0	90	157	0	136	0	1	0	112	197	2	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__Candidatus Epiflobacter	s__
OTU_489	0	10	0	3	0	0	0	4	0	8	6	0	11	9	0	4	0	0	6	0	8	11	15	9	0	1	11	0	17	10	0	1	0	9	0	0	6	0	4	4	3	0	0	18	4	10	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__	f__	g__	s__
OTU_908	0	0	0	1	0	0	6	2	0	1	2	7	0	1	0	0	0	5	0	0	1	0	1	3	0	3	3	0	1	0	0	6	4	2	0	0	1	0	0	0	4	0	0	0	1	1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiales Incertae Sedis	g__Rhizomicrobium	s__
OTU_744	1	4	0	7	1	0	8	2	0	4	11	14	3	6	0	5	0	13	2	0	3	8	12	11	0	7	11	0	12	7	0	11	14	4	0	0	10	0	0	2	5	0	0	1	7	5	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__	g__	s__
OTU_769	35	0	6	0	64	15	0	0	12	0	0	0	0	0	2	0	10	0	0	9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	12	9	0	11	0	0	0	5	12	0	0	0	k__Bacteria	p__Actinobacteria	c__OPB41	o__	f__	g__	s__
OTU_2845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__T78	s__
OTU_2472	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__uncultured	s__
OTU_1496	10	0	0	0	13	2	0	0	5	0	0	0	0	0	2	0	2	0	0	9	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	0	3	0	0	0	2	3	0	0	0	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__
OTU_3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
OTU_1306	8	0	0	0	13	6	0	0	2	0	0	0	0	0	3	0	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Sporobacter	s__
OTU_3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Runella	s__
OTU_644	9	0	1	0	22	5	0	0	9	0	0	0	0	0	4	0	5	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	6	0	8	0	0	0	7	7	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__
OTU_1686	0	1	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae	g__Flavihumibacter	s__
OTU_1457	5	0	2	0	8	2	0	0	2	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Family XIII	g__Family XIII UCG-002	s__
OTU_24	1	262	1	945	1	1	698	257	0	1277	411	886	318	354	0	1010	0	715	201	0	863	1264	1022	594	0	510	780	0	599	203	1	715	871	288	0	1	445	1	196	171	481	0	0	323	387	1046	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Methylibium	s__
OTU_679	50	0	12	0	85	31	0	3	27	0	0	0	0	9	20	0	19	0	1	22	0	0	0	0	24	0	0	0	0	9	0	0	0	0	14	19	0	18	0	4	0	18	16	5	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__	s__
OTU_1951	2	0	1	0	10	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	2	3	0	0	0	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__BVA77	g__	s__
OTU_3366	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	s__
OTU_2616	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	k__Bacteria	p__Chlorobi	c__Ignavibacteria	o__Ignavibacteriales	f__SR-FBR-L83	g__	s__
OTU_1557	3	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Microthricaceae	g__P58	s__
OTU_3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	s__
OTU_1649	3	0	1	0	2	1	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__WCHB1-50	o__WCHB1-50	f__WCHB1-50	g__SM1F10	s__
OTU_793	18	0	5	0	26	4	0	0	4	0	0	0	0	0	6	0	4	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	6	0	7	0	0	0	6	6	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__Christensenellaceae R-7 group	s__
OTU_621	28	0	4	0	54	12	0	0	8	0	0	0	0	0	10	0	10	0	0	16	0	0	0	0	10	0	0	0	0	0	1	0	0	0	3	21	0	15	0	0	0	4	15	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Defluviicoccus	s__cluster IV
OTU_3019	2	0	0	0	8	2	0	0	3	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Acetobacterium	s__
OTU_195	216	0	49	0	516	127	0	0	101	0	0	0	0	0	71	0	79	0	0	152	0	0	0	0	70	0	0	0	1	0	2	0	0	0	56	116	0	103	0	0	0	74	117	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__uncultured	s__
OTU_1751	1	0	1	0	6	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Chryseobacterium	s__
OTU_2041	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_179	197	0	40	0	369	96	0	0	72	0	0	0	0	0	42	0	48	0	0	112	0	0	0	0	64	0	0	0	0	0	2	0	0	0	48	106	0	64	0	0	0	58	97	0	0	0	k__Bacteria	p__Actinobacteria	c__OPB41	o__	f__	g__	s__
OTU_1020	8	0	0	0	4	3	0	0	1	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	4	4	0	0	0	k__Bacteria	p__Chloroflexi	c__WCHB1-50	o__WCHB1-50	f__WCHB1-50	g__	s__
OTU_1927	1	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_1611	5	0	0	0	4	1	0	0	3	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	1	4	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae	g__QEDR3BF09	s__
OTU_2958	13	0	4	0	29	10	0	0	10	0	0	0	0	0	10	0	8	0	0	12	0	0	0	0	6	0	0	0	0	0	1	0	0	0	6	5	0	6	0	0	0	0	11	0	0	0	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	o__JG30-KF-CM45	f__	g__	s__
OTU_1798	3	0	0	0	7	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_1345	2	0	1	0	10	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	1	5	0	0	0	k__Bacteria	p__Armatimonadetes	c__Chthonomonadetes	o__Chthonomonadales	f__	g__	s__
OTU_2922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	k__Bacteria	p__Deinococcus-Thermus	c__Deinococci	o__KD3-62	f__	g__	s__
OTU_1331	4	0	2	0	4	3	0	0	3	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	2	7	0	0	0	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Pir4 lineage	s__
OTU_3279	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	k__Bacteria	p__Microgenomates	c__	o__	f__	g__	s__
OTU_256	97	0	23	0	201	56	0	0	47	0	0	0	0	0	19	0	20	0	0	57	0	0	0	0	31	0	0	0	2	0	0	0	0	0	18	57	0	39	0	0	0	34	57	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Kineosporiales	f__Kineosporiaceae		
OTU_3203	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Microgenomates	c__	o__	f__	g__	s__
OTU_731	0	3	0	0	0	0	3	2	0	0	0	3	0	0	0	0	0	1	2	0	4	3	17	18	0	3	7	0	5	0	0	6	3	0	0	0	1	0	0	0	4	0	0	0	2	1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__SM2D12	g__	s__
OTU_3053	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillales Incertae Sedis	g__Candidatus Alysiosphaera	s__
OTU_1002	18	0	3	0	30	12	0	0	3	0	0	0	0	0	5	0	2	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	9	0	5	0	0	0	2	5	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__GR-WP33-58	g__	s__
OTU_1515	2	0	1	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	1	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Pseudobutyrivibrio	s__
OTU_3199	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Sandaracinaceae	g__uncultured	s__
OTU_2364	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	4	1	0	0	1	0	0	4	0	1	0	0	0	0	0	0	7	2	0	0	0	0	1	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae		
OTU_3086	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__uncultured	s__
OTU_3241	0	0	1	0	2	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Candidatus Riegeria	s__
OTU_124	741	0	109	0	1744	405	0	0	228	0	0	1	0	0	238	0	178	0	2	326	0	0	0	0	304	0	0	0	3	0	6	0	0	0	206	404	0	253	0	0	0	222	417	0	0	0	k__Bacteria	p__Bacteroidetes	c__vadinHA17	o__vadinHA17	f__WCHB1-53	g__TSI14	s__
OTU_2201	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__Dehalococcoidia	o__Dehalococcoidales	f__uncultured	g__	s__
OTU_2749	12	0	3	0	42	9	0	0	9	0	0	0	0	0	6	0	7	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	11	0	9	0	0	0	4	12	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Amaricoccus	s__
OTU_1416	0	0	0	1	0	0	2	1	0	4	0	1	2	1	0	2	0	1	0	0	3	2	1	3	0	1	2	0	2	0	0	1	2	0	0	0	0	0	0	1	2	0	0	0	1	3	k__Bacteria	p__Planctomycetes	c__Planctomycetacia	o__Planctomycetales	f__Planctomycetaceae	g__Schlesneria	s__
OTU_3354	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned						
OTU_340	98	0	22	0	187	53	0	0	26	0	0	0	0	0	25	0	16	0	0	40	0	0	0	0	31	0	0	0	1	0	0	0	0	0	25	59	0	33	0	0	0	17	62	0	0	0	k__Bacteria	p__Acidobacteria	c__Acidobacteria	o__Subgroup 6	f__	g__	s__
OTU_2390	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	k__Bacteria	p__Acidobacteria	c__Acidobacteria	o__Subgroup 4	f__11-24	g__	s__
OTU_2847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Family XI	g__Tissierella	s__
OTU_824	3	0	1	0	16	6	0	0	8	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	18	0	7	0	0	0	2	3	0	0	0	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__uncultured	s__
OTU_510	39	1	5	1	82	34	4	0	18	1	0	2	0	0	7	1	17	3	0	26	0	1	0	1	17	0	2	0	1	0	0	2	5	0	10	21	0	18	0	1	1	10	23	0	1	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	s__
